ID,Spectrometer,Cereal,Variety,Country,Year,Moisture,Protein,1100,1102,1104,1106,1108,1110,1112,1114,1116,1118,1120,1122,1124,1126,1128,1130,1132,1134,1136,1138,1140,1142,1144,1146,1148,1150,1152,1154,1156,1158,1160,1162,1164,1166,1168,1170,1172,1174,1176,1178,1180,1182,1184,1186,1188,1190,1192,1194,1196,1198,1200,1202,1204,1206,1208,1210,1212,1214,1216,1218,1220,1222,1224,1226,1228,1230,1232,1234,1236,1238,1240,1242,1244,1246,1248,1250,1252,1254,1256,1258,1260,1262,1264,1266,1268,1270,1272,1274,1276,1278,1280,1282,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308,1310,1312,1314,1316,1318,1320,1322,1324,1326,1328,1330,1332,1334,1336,1338,1340,1342,1344,1346,1348,1350,1352,1354,1356,1358,1360,1362,1364,1366,1368,1370,1372,1374,1376,1378,1380,1382,1384,1386,1388,1390,1392,1394,1396,1398,1400,1402,1404,1406,1408,1410,1412,1414,1416,1418,1420,1422,1424,1426,1428,1430,1432,1434,1436,1438,1440,1442,1444,1446,1448,1450,1452,1454,1456,1458,1460,1462,1464,1466,1468,1470,1472,1474,1476,1478,1480,1482,1484,1486,1488,1490,1492,1494,1496,1498,1500,1502,1504,1506,1508,1510,1512,1514,1516,1518,1520,1522,1524,1526,1528,1530,1532,1534,1536,1538,1540,1542,1544,1546,1548,1550,1552,1554,1556,1558,1560,1562,1564,1566,1568,1570,1572,1574,1576,1578,1580,1582,1584,1586,1588,1590,1592,1594,1596,1598,1600,1602,1604,1606,1608,1610,1612,1614,1616,1618,1620,1622,1624,1626,1628,1630,1632,1634,1636,1638,1640,1642,1644,1646,1648,1650,1652,1654,1656,1658,1660,1662,1664,1666,1668,1670,1672,1674,1676,1678,1680,1682,1684,1686,1688,1690,1692,1694,1696,1698,1700,1702,1704,1706,1708,1710,1712,1714,1716,1718,1720,1722,1724,1726,1728,1730,1732,1734,1736,1738,1740,1742,1744,1746,1748,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150,2152,2154,2156,2158,2160,2162,2164,2166,2168,2170,2172,2174,2176,2178,2180,2182,2184,2186,2188,2190,2192,2194,2196,2198,2200,2202,2204,2206,2208,2210,2212,2214,2216,2218,2220,2222,2224,2226,2228,2230,2232,2234,2236,2238,2240,2242,2244,2246,2248,2250,2252,2254,2256,2258,2260,2262,2264,2266,2268,2270,2272,2274,2276,2278,2280,2282,2284,2286,2288,2290,2292,2294,2296,2298,2300,2302,2304,2306,2308,2310,2312,2314,2316,2318,2320,2322,2324,2326,2328,2330,2332,2334,2336,2338,2340,2342,2344,2346,2348,2350,2352,2354,2356,2358,2360,2362,2364,2366,2368,2370,2372,2374,2376,2378,2380,2382,2384,2386,2388,2390,2392,2394,2396,2398,2400,2402,2404,2406,2408,2410,2412,2414,2416,2418,2420,2422,2424,2426,2428,2430,2432,2434,2436,2438,2440,2442,2444,2446,2448,2450,2452,2454,2456,2458,2460,2462,2464,2466,2468,2470,2472,2474,2476,2478,2480,2482,2484,2486,2488,2490,2492,2494,2496,2498
6979,FOSS_NIRSystem5000,wheat,Unknown,Spain,1998,11.6,11.95,0.0981884,0.0981155,0.098073,0.0980606,0.0980507,0.0980728,0.0981118,0.0981878,0.0982904,0.0984346,0.0986451,0.0989198,0.0992956,0.0997797,0.1003786,0.1011195,0.102062,0.1031384,0.1043976,0.1057882,0.1073056,0.1090276,0.1107835,0.112626,0.1146405,0.1166525,0.118736,0.1208256,0.1229405,0.125128,0.1272033,0.1292536,0.1312581,0.1330743,0.1347886,0.1364335,0.1380203,0.1395913,0.1410946,0.1425694,0.1440846,0.1454991,0.1468815,0.1482151,0.1494053,0.1504997,0.1514315,0.1522416,0.1529087,0.1533787,0.1537085,0.1538846,0.1538906,0.1537229,0.153427,0.1529508,0.152306,0.1515601,0.1506865,0.1495783,0.1485723,0.1475266,0.146447,0.145425,0.1443952,0.1434574,0.1425645,0.1417229,0.1409667,0.1402752,0.1396711,0.1391218,0.1386275,0.1382024,0.1378365,0.1375104,0.1372275,0.1369967,0.1367857,0.1365952,0.1364315,0.1362909,0.1361569,0.1360264,0.1358928,0.1357364,0.1355736,0.1354207,0.1352393,0.1350229,0.134808,0.1345883,0.1343638,0.1341629,0.1339432,0.1337719,0.1336505,0.1335483,0.1334789,0.1335105,0.1336361,0.1337504,0.1339284,0.1341825,0.1344977,0.1349128,0.1353888,0.1359703,0.1366313,0.1374106,0.1382677,0.139246,0.1403591,0.1415326,0.1428159,0.1442845,0.1457959,0.147401,0.149092,0.1508607,0.1527326,0.1545992,0.1565015,0.1585025,0.1604719,0.1624773,0.1644749,0.1664336,0.1684367,0.1703273,0.1721802,0.1740124,0.1757375,0.1774244,0.1790264,0.1805698,0.1821447,0.1837164,0.1853075,0.1870526,0.1889853,0.1912022,0.1936476,0.1963273,0.1995058,0.2029399,0.2067332,0.2109175,0.2153825,0.2204041,0.2256726,0.2311723,0.2372012,0.2434041,0.2499216,0.2564847,0.2630266,0.2699521,0.2766554,0.2831719,0.2896085,0.2957405,0.3017634,0.3072873,0.3123783,0.3172538,0.3216126,0.3255847,0.329058,0.3320949,0.3348606,0.3372088,0.3391962,0.340963,0.3423952,0.3436413,0.3446882,0.345556,0.3463236,0.3469529,0.347446,0.347818,0.3480809,0.3481891,0.3482037,0.3480359,0.3477615,0.3473545,0.3468344,0.3462075,0.345499,0.3447493,0.3439322,0.3431143,0.34225,0.3413817,0.3404498,0.3395584,0.3386425,0.3377323,0.336821,0.3358268,0.3348596,0.3339361,0.3329494,0.3319521,0.3309168,0.3299202,0.3288856,0.3278268,0.3267919,0.3257467,0.3248029,0.3238705,0.3229692,0.3221313,0.3213221,0.3205994,0.3198963,0.3192342,0.3185878,0.3180094,0.3174462,0.3169206,0.3163644,0.3158565,0.3153745,0.3148839,0.3144163,0.3139131,0.3134466,0.312962,0.3124715,0.3119499,0.3114095,0.3108402,0.3102424,0.3096043,0.3089205,0.3081613,0.3073266,0.3065139,0.3055269,0.3045161,0.3034213,0.3022777,0.3010824,0.2997404,0.2983856,0.2969752,0.29554,0.2940671,0.2925356,0.2910224,0.2894735,0.2879463,0.2864353,0.2848643,0.2833889,0.2819067,0.2804195,0.2789948,0.2775363,0.2761666,0.2747706,0.2734371,0.2720985,0.2707789,0.2695195,0.2683361,0.2671396,0.2659993,0.2648914,0.2638573,0.2628644,0.2619269,0.2610846,0.26028,0.2596174,0.2590287,0.2585221,0.2581141,0.257793,0.2575943,0.2575378,0.2576195,0.2579864,0.2585708,0.2594202,0.2605052,0.2618676,0.2634967,0.2654312,0.2674864,0.2696632,0.2718055,0.2738632,0.2758097,0.2774737,0.2788826,0.2799861,0.2808163,0.2814036,0.2817908,0.2820711,0.2822729,0.2824994,0.2828043,0.283122,0.2835104,0.2839534,0.2843761,0.2848922,0.2853806,0.2858759,0.2863055,0.2867321,0.2871691,0.2876288,0.2881341,0.2886672,0.289227,0.2897784,0.2902735,0.2907523,0.2911018,0.2914011,0.2916234,0.2918082,0.2919867,0.2920868,0.2922108,0.2922983,0.2924193,0.2925404,0.2926335,0.2926745,0.2926845,0.2926139,0.2923698,0.2920018,0.2914739,0.2908156,0.2900696,0.2891711,0.2881774,0.2871036,0.2860147,0.2848853,0.2837599,0.2826295,0.2814666,0.2804276,0.2794188,0.2784879,0.2776614,0.2768385,0.27609,0.275323,0.2745945,0.2738665,0.27308,0.2722311,0.2713175,0.2703973,0.2694423,0.2684653,0.2674718,0.2664661,0.265515,0.2645001,0.2636415,0.2628275,0.26216,0.2616429,0.2612976,0.2611428,0.2612146,0.2615286,0.2620499,0.2628718,0.2638905,0.265267,0.2669566,0.2691161,0.2716644,0.2747045,0.2782829,0.2822397,0.2868161,0.2919991,0.2979107,0.3047681,0.3124509,0.3212527,0.3307045,0.3410781,0.3520302,0.3634179,0.3757065,0.3879592,0.4006132,0.412724,0.4243958,0.4355713,0.4458832,0.4559264,0.4649594,0.4734403,0.4807359,0.4874102,0.4932956,0.4982317,0.5024151,0.5055245,0.5077317,0.5089424,0.5092874,0.5088385,0.5075677,0.5057175,0.503334,0.5005366,0.4974178,0.4941109,0.4906536,0.4870915,0.4833917,0.4798005,0.4761293,0.4725755,0.469084,0.4656044,0.4622044,0.4587636,0.4554792,0.4521471,0.4490018,0.4457987,0.442471,0.4392638,0.4359449,0.4327405,0.4295146,0.4264028,0.4234092,0.420511,0.4178293,0.4152038,0.4128383,0.4106238,0.4087588,0.4072105,0.4058985,0.4048596,0.4041334,0.4037499,0.4036185,0.4038544,0.4044027,0.4052623,0.4064182,0.4078737,0.4096541,0.4116327,0.4138817,0.41646,0.4191732,0.4219979,0.4249305,0.4279737,0.4311306,0.4342669,0.4375253,0.4406341,0.4437868,0.4467274,0.4495539,0.4522454,0.4547421,0.4571835,0.4594011,0.461552,0.4634626,0.4654121,0.4671411,0.4688664,0.4704484,0.4718916,0.4734124,0.4747671,0.4760216,0.4772061,0.4783025,0.4792483,0.4801447,0.4808799,0.4815502,0.4821062,0.4825211,0.4828554,0.4830133,0.483095,0.4830217,0.4828413,0.4825814,0.4822212,0.4816903,0.4811065,0.4803434,0.4795373,0.4785527,0.4775776,0.4764659,0.4752145,0.4738975,0.4725651,0.4711874,0.4697212,0.4682435,0.4666471,0.4650457,0.4633892,0.4617313,0.4600594,0.4583498,0.4566492,0.4550381,0.4534237,0.4518426,0.4503017,0.4487001,0.4472158,0.4456277,0.4440487,0.4423198,0.4407136,0.4390994,0.437455,0.4357,0.4340813,0.4323582,0.4306268,0.4288699,0.4271176,0.4254162,0.4236548,0.422007,0.4204112,0.4188316,0.4172989,0.4158386,0.4143708,0.4130071,0.4116633,0.4103856,0.4091586,0.4080353,0.4069813,0.4059736,0.4051401,0.4044634,0.4040112,0.4037295,0.4037295,0.4040204,0.40471,0.4057126,0.4071152,0.409007,0.4112557,0.4139656,0.4170426,0.4205084,0.4243614,0.4283862,0.4328964,0.437411,0.4422193,0.4470075,0.4519818,0.4566763,0.4615502,0.4661832,0.470884,0.4755555,0.4802294,0.4848579,0.4893682,0.4936579,0.4971956,0.4999731,0.5016896,0.5024982,0.5026214,0.5021648,0.5016827,0.5012144,0.5013062,0.5017498,0.5027996,0.5043431,0.5061062,0.5079826,0.5095388,0.5113934,0.5125949,0.5134569,0.5141094,0.514267,0.5143273,0.5143108,0.5139585,0.5134563,0.5127437,0.5121173,0.5114653,0.5107076,0.51011,0.5096417,0.5091048,0.5086682,0.5081993,0.5076124,0.5069161,0.5061674,0.5052577,0.5045068,0.5037989,0.5031455,0.5027866,0.5024194,0.5023651,0.5023204,0.5022182,0.5020872,0.5021242,0.5020727,0.5019385,0.5019079,0.5018558,0.5019379,0.5021619,0.5025248,0.5030994,0.5038168,0.504789,0.5058835,0.507352,0.5090727,0.5108927,0.5131735,0.5155928,0.5182056,0.5208144,0.5235745,0.5265822,0.5294989,0.5326462,0.5356824,0.5388452,0.5421054,0.5452594,0.5484304,0.5518109,0.555213,0.5585955,0.5620901,0.5656237,0.5693598,0.572979,0.576839,0.5806057,0.5841995,0.5878824,0.5913696,0.594945,0.5983402,0.6017009,0.6050577,0.6084311,0.6116877,0.6147947,0.6179808,0.6209369,0.623855,0.626436,0.6288387,0.6310556,0.6331249,0.6346502,0.6361776,0.6374649,0.6384434,0.6392841,0.6399103,0.64012,0.6402978,0.6401818,0.6400006
7233,FOSS_NIRSystem5000,wheat,Unknown,Spain,1998,11.9,11.0,0.0962049,0.0961185,0.096039,0.0960069,0.0959757,0.0959709,0.096003,0.0960234,0.0961094,0.0962277,0.0963918,0.096633,0.0969432,0.0973873,0.0979374,0.0986285,0.0994747,0.1003363,0.1015321,0.1028109,0.1042336,0.1058001,0.1074524,0.1091768,0.1110447,0.1129199,0.1148665,0.1168027,0.1187971,0.1209327,0.1229212,0.1248327,0.1267332,0.1284459,0.1300284,0.1315953,0.1330905,0.1344798,0.1358796,0.1372996,0.1387543,0.1400903,0.1413918,0.1426593,0.1438189,0.1448545,0.1457775,0.1465408,0.1471873,0.1476198,0.1479376,0.1481089,0.1481417,0.1479716,0.1476957,0.1472268,0.1465924,0.1458811,0.1450643,0.1440956,0.1431145,0.142088,0.1410762,0.1400589,0.1390863,0.1381796,0.1372998,0.1365069,0.1357989,0.1351259,0.1345141,0.1339844,0.1335078,0.1331058,0.1327442,0.1324231,0.1321553,0.1319168,0.1317159,0.1315326,0.1313788,0.131231,0.1311057,0.1309675,0.1308375,0.1306915,0.1305467,0.1303984,0.1301901,0.1299832,0.129775,0.1295823,0.1293651,0.1291534,0.1289503,0.1287974,0.1286543,0.1285429,0.128483,0.1285021,0.1285565,0.1286216,0.1287752,0.1290265,0.1293606,0.1297189,0.1301757,0.1307176,0.1313534,0.1320774,0.1328968,0.1338204,0.1348706,0.1360064,0.137199,0.1385908,0.1400389,0.1415902,0.1431991,0.1448732,0.1467315,0.1485498,0.1503623,0.1522797,0.1541653,0.1560932,0.158004,0.1598755,0.1618029,0.1636292,0.1653738,0.1671227,0.1687719,0.170361,0.1719078,0.1733724,0.1748843,0.1763877,0.177908,0.1796054,0.1814703,0.1836044,0.1859624,0.1885034,0.1915372,0.1947798,0.19841,0.2023719,0.2066702,0.211451,0.216467,0.2217296,0.2274448,0.2333887,0.2396071,0.2458823,0.252109,0.25872,0.2651294,0.2713284,0.2774977,0.2833491,0.2891094,0.2943949,0.2992697,0.3039187,0.3080865,0.3118585,0.3152016,0.3181201,0.3207683,0.3230375,0.3248839,0.3265547,0.3279474,0.3291591,0.3301512,0.3309934,0.3317203,0.3323014,0.3327716,0.3331279,0.3333827,0.3334952,0.3334803,0.3333184,0.3330399,0.3326652,0.3321396,0.3315944,0.330936,0.33021,0.3294383,0.3286277,0.327844,0.3270314,0.3261978,0.3253243,0.3244725,0.3235953,0.3227328,0.3217933,0.3208956,0.3199604,0.3190621,0.3180851,0.3170771,0.3160796,0.3150994,0.3140658,0.3130716,0.3120857,0.3111594,0.3102741,0.3094127,0.3086035,0.3078234,0.3071235,0.306444,0.3058113,0.305189,0.3046422,0.3041,0.3035778,0.3030559,0.3025683,0.3020946,0.3016321,0.3011718,0.3007122,0.3002144,0.2997539,0.2992429,0.2987605,0.298246,0.2976956,0.2971351,0.2965077,0.2958487,0.2951029,0.2943051,0.2935081,0.2925861,0.291608,0.2905617,0.2894705,0.2883413,0.2870571,0.2857596,0.284425,0.2830136,0.2816243,0.2801355,0.2786842,0.2772144,0.2757555,0.2743073,0.2728244,0.271384,0.2699798,0.2685823,0.2672041,0.2658209,0.2644818,0.263177,0.2618747,0.2606054,0.2593504,0.2581404,0.2570004,0.2559005,0.2548072,0.2537518,0.2527512,0.2518089,0.2509305,0.2501195,0.249362,0.2487319,0.248173,0.2476964,0.2473195,0.2470166,0.2468021,0.2467826,0.2468825,0.2472059,0.2477549,0.2485458,0.2496052,0.2509123,0.2524904,0.2543395,0.2563224,0.2583893,0.2604439,0.2624145,0.2642689,0.2658884,0.2672312,0.2682821,0.2690456,0.2695859,0.2699241,0.2701471,0.270341,0.2705458,0.2707703,0.2710669,0.2714437,0.2718436,0.2722679,0.2727254,0.2731737,0.2736221,0.2740245,0.2744633,0.2748885,0.2753284,0.2758126,0.2763243,0.2768883,0.2774081,0.2779109,0.2782836,0.2786664,0.2789651,0.2791858,0.2793394,0.2794595,0.2795688,0.2796841,0.2797896,0.2799052,0.2800086,0.2801428,0.2802122,0.2802218,0.2801431,0.2799496,0.2795835,0.2791103,0.2784743,0.2777095,0.2768685,0.2759213,0.2749122,0.2738881,0.2728047,0.271722,0.2706214,0.2695376,0.2685272,0.2675817,0.2666814,0.2658591,0.2651125,0.2643665,0.2636681,0.262937,0.2622365,0.2614771,0.2606702,0.2597968,0.2589067,0.2579668,0.2570309,0.2560937,0.2551481,0.2542116,0.2532349,0.252398,0.2515811,0.2509435,0.2504447,0.250126,0.2499392,0.2500107,0.2503124,0.2508122,0.2516052,0.2525384,0.2538306,0.2554447,0.2574672,0.2599348,0.2627901,0.2661757,0.2699183,0.2742788,0.279221,0.2848178,0.2913538,0.2986973,0.3070798,0.3161439,0.3259829,0.336436,0.3472731,0.359017,0.3707733,0.3828593,0.3944243,0.4055535,0.4162765,0.426203,0.4357741,0.4444352,0.4525765,0.4597189,0.4660951,0.471859,0.476623,0.4805879,0.4836073,0.4857394,0.4868646,0.4872163,0.4867573,0.4855504,0.4837232,0.4814012,0.4787315,0.4757017,0.472499,0.4691456,0.465681,0.4621772,0.4586864,0.4551477,0.451739,0.4483995,0.4450292,0.4417714,0.4385389,0.4354359,0.4322767,0.4292042,0.4260688,0.4229619,0.419873,0.4167121,0.4136166,0.4105522,0.4075906,0.404685,0.4019096,0.3993492,0.396799,0.3945616,0.3924971,0.3907245,0.3891709,0.3879456,0.3869795,0.38628,0.3859055,0.3858066,0.3860843,0.3866089,0.387502,0.3886523,0.3900677,0.3917938,0.393821,0.3960666,0.3985025,0.4011065,0.4038066,0.4066606,0.4095107,0.4125446,0.4155649,0.4186795,0.4216484,0.4246242,0.4274765,0.4302248,0.4327963,0.4352266,0.4375362,0.4396949,0.4417216,0.4436126,0.4454236,0.4471452,0.4486753,0.4502409,0.4517102,0.453099,0.4544038,0.4556137,0.4567849,0.4577854,0.4587321,0.4595733,0.4603216,0.4609206,0.4614831,0.461846,0.4622051,0.4623456,0.4623824,0.4623224,0.4621997,0.4619215,0.4615273,0.4610385,0.4604759,0.4597519,0.4589566,0.4580505,0.4570913,0.4560088,0.454796,0.4535684,0.4523312,0.4509683,0.4496456,0.4482273,0.4467051,0.4451976,0.4436426,0.4420483,0.4405005,0.4389139,0.4372511,0.4357536,0.4342371,0.4328049,0.4313022,0.4298405,0.428359,0.4267891,0.4253581,0.4238075,0.4222608,0.4205874,0.4189904,0.417342,0.4157237,0.4141277,0.4123941,0.4107814,0.4091713,0.4075524,0.405859,0.4042363,0.4026564,0.4011784,0.3997414,0.3982882,0.3969276,0.3955337,0.3942145,0.3929949,0.3918223,0.3906485,0.389619,0.3886897,0.3878479,0.3871235,0.3866959,0.3864612,0.3863845,0.3866575,0.3872791,0.3882082,0.3894863,0.3912127,0.3933234,0.395835,0.3988088,0.4020399,0.4057868,0.4096221,0.4138905,0.4183066,0.4229694,0.4276815,0.4324713,0.4370544,0.4417861,0.4463023,0.4509085,0.455419,0.4599786,0.4645957,0.4688618,0.4729769,0.4765103,0.4791941,0.4808958,0.4817321,0.4818383,0.4813876,0.4808169,0.4804078,0.4803817,0.4807581,0.4816909,0.4830331,0.484827,0.4865226,0.4882297,0.4898355,0.4909856,0.4919023,0.4924012,0.4926981,0.492829,0.4927663,0.4923487,0.4919814,0.491371,0.4906922,0.4898944,0.4893378,0.4887313,0.488086,0.4876497,0.4872009,0.4866038,0.486076,0.4854397,0.4845996,0.4837357,0.4830075,0.4822824,0.4817243,0.4813688,0.4811749,0.4811204,0.4809241,0.4810499,0.4810258,0.4809255,0.4808905,0.480837,0.4807522,0.4806893,0.4807536,0.4809876,0.4812508,0.4817917,0.4824134,0.4833404,0.484381,0.485776,0.4873225,0.4892376,0.4912909,0.4936008,0.4960921,0.4987018,0.5015742,0.5043361,0.5070868,0.5103903,0.5134178,0.5164956,0.5197129,0.5228205,0.5259199,0.5291523,0.5322829,0.5357197,0.5389397,0.5425613,0.5460224,0.5498189,0.5535278,0.5570914,0.5606058,0.5642448,0.5676657,0.571107,0.5742161,0.5776485,0.5809021,0.5840597,0.5872973,0.590399,0.5934206,0.5961935,0.5991784,0.6015579,0.6039417,0.6061552,0.6080594,0.6096602,0.6110608,0.6122824,0.6133671,0.6139342,0.6145222,0.6148199,0.6149632,0.614944,0.6147451
